Variable,FH,PICP,ACE,PINAW,CRPS
PCA3,3,81.90567088204884,1.9056708820488382,78.58325786655229,43.83373098402977
PCA3,4,81.45879732739421,1.4587973273942083,83.72461470248385,47.03856916197241
PCA3,5,81.44936759207701,1.4493675920770102,89.49309096818958,50.10168870914489
PCA4,1,82.36978131212723,2.3697813121272304,55.7672460857352,31.72412342955574
PCA4,2,82.19341498329888,2.1934149832988794,71.9444597333729,39.88292066847481
PCA4,3,81.78636761313926,1.7863676131392623,79.26339374494277,44.31355206368141
PCA4,4,82.06331530384983,2.0633153038498335,85.72121121742626,47.7378624401679
PCA4,5,81.45732240871848,1.4573224087184826,90.76866668103895,50.69348509882424
PCA5,1,82.77534791252485,2.7753479125248504,56.296723822100056,31.846961006922317
PCA5,2,82.48767297598218,2.4876729759821785,72.40463619858978,40.00997412898295
PCA5,3,81.81818181818183,1.8181818181818272,79.38526635362253,44.30632667648275
PCA5,4,81.8326439707286,1.832643970728597,85.58232588081353,47.82119288295218
PCA5,5,81.20276827619122,1.2027682761912217,90.55713242337508,50.84062514859227
