Variable,FH,Cuantil,Freq_obs
B1,3,0.7000000000000001,70.65989141027426
B1,3,0.8,80.37727968815258
B1,3,0.9,90.43575107893638
B1,4,0.1,10.386355725722241
B1,4,0.2,21.552384267316395
B1,4,0.30000000000000004,32.60006961364427
B1,4,0.4,42.471284371736864
B1,4,0.5,52.49564914723286
B1,4,0.6,61.573268360598675
B1,4,0.7000000000000001,70.56735120083536
B1,4,0.8,80.77271145144448
B1,4,0.9,90.75530804037591
B1,5,0.1,10.874408242829295
B1,5,0.2,22.069061542745754
B1,5,0.30000000000000004,32.90866054023949
B1,5,0.4,43.17042606516291
B1,5,0.5,52.826510721247566
B1,5,0.6,61.57755499860763
B1,5,0.7000000000000001,71.08744082428294
B1,5,0.8,81.19604566972988
B1,5,0.9,90.95655806182123
B2,1,0.1,10.530345211581292
B2,1,0.2,21.046770601336302
B2,1,0.30000000000000004,31.20824053452116
B2,1,0.4,41.522828507795104
B2,1,0.5,51.24582405345212
B2,1,0.6,60.41898663697105
B2,1,0.7000000000000001,69.64086859688196
B2,1,0.8,79.71881959910914
B2,1,0.9,89.58101336302894
B2,2,0.1,10.433632630333403
B2,2,0.2,21.250087004941882
B2,2,0.30000000000000004,31.43314540265887
B2,2,0.4,42.35400570752419
B2,2,0.5,51.73661863993875
B2,2,0.6,61.098350386301945
B2,2,0.7000000000000001,70.6549732024779
B2,2,0.8,80.34384353031253
B2,2,0.9,90.36681283496902
B2,3,0.1,10.517889461227899
B2,3,0.2,21.467353473479047
B2,3,0.30000000000000004,31.943477655575663
B2,3,0.4,42.74676319086733
B2,3,0.5,52.26228595294445
B2,3,0.6,61.42976472226089
B2,3,0.7000000000000001,70.71557844911597
B2,3,0.8,80.62091048308505
B2,3,0.9,90.74202979256579
B2,4,0.1,10.17055342847198
B2,4,0.2,21.62199791159067
B2,4,0.30000000000000004,32.3564218586843
B2,4,0.4,42.875043508527675
B2,4,0.5,52.69056735120083
B2,4,0.6,61.60807518273581
B2,4,0.7000000000000001,70.63000348068222
B2,4,0.8,81.15558649495301
B2,4,0.9,91.08945353289245
B2,5,0.1,10.790866054023947
B2,5,0.2,21.65135059871902
B2,5,0.30000000000000004,32.53968253968254
B2,5,0.4,43.198273461431356
B2,5,0.5,52.94486215538847
B2,5,0.6,61.63324979114453
B2,5,0.7000000000000001,71.14313561681983
B2,5,0.8,81.50236702868283
B2,5,0.9,91.13060428849903
B3,1,0.1,10.996659242761693
B3,1,0.2,21.4086859688196
B3,1,0.30000000000000004,31.42399777282851
B3,1,0.4,41.48106904231626
B3,1,0.5,51.33630289532294
B3,1,0.6,60.33546770601337
B3,1,0.7000000000000001,69.41815144766147
B3,1,0.8,79.94153674832963
B3,1,0.9,89.62277282850779
B3,2,0.1,11.011345444421243
B3,2,0.2,21.465859260806013
B3,2,0.30000000000000004,31.87861070508805
B3,2,0.4,42.36096610287464
B3,2,0.5,51.945430500452424
B3,2,0.6,61.11227117700285
B3,2,0.7000000000000001,70.7802603187861
B3,2,0.8,80.4412890652189
B3,2,0.9,90.28328809076356
B3,3,0.1,10.977307531672004
B3,3,0.2,22.18432409856606
