Variable,FH,PICP,ACE,PINAW,CRPS
PCA2,2,78.12196812196812,-1.8780318780318765,44.47683479950004,37.47654308950742
PCA2,3,77.94025920022177,-2.0597407997782256,51.48913152179333,43.10067064737549
PCA2,4,77.606043803715,-2.3939561962850036,56.38961308590103,46.75943663144758
PCA2,5,77.62528592222915,-2.3747140777708466,59.80097205488202,49.80381218148769
PCA3,1,78.97581595177049,-1.0241840482295146,30.173454152098987,27.296424978487522
PCA3,2,78.48925848925849,-1.5107415107415108,44.20141691455677,37.39200408202099
PCA3,3,77.90560676415552,-2.0943932358444783,50.66979596133676,42.96440592764615
PCA3,4,78.13972830607153,-1.8602716939284676,55.55641853463968,46.614454800673585
PCA3,5,77.93720108130589,-2.0627989186941136,59.201734406452154,49.64321510283788
PCA4,1,79.114406486037,-0.885593513963002,30.436923068378352,27.37988774048112
PCA4,2,78.16354816354817,-1.836451836451829,44.48742483497904,37.48649771332404
PCA4,3,77.90560676415552,-2.0943932358444783,51.479050883230094,43.08833815103766
PCA4,4,77.81397283060714,-2.186027169392858,56.412044170248684,46.767332784543896
PCA4,5,77.68073750606501,-2.3192624939349855,59.65023985656374,49.81516107968686
PCA5,1,78.92730926477721,-1.0726907352227926,30.196990043700485,27.322353027876098
PCA5,2,78.1981981981982,-1.8018018018018012,44.326982722172104,37.45063762164083
PCA5,3,78.16896527825907,-1.8310347217409344,51.361445279142245,43.00870058387832
PCA5,4,77.73773218741337,-2.2622678125866287,55.57201152790475,46.5734945874718
PCA5,5,77.65301171414708,-2.346988285852916,58.67976589030106,49.516931255517505
